
hsa-miR-493	-0.524551
hsa-miR-3622a-3p	-0.273946
hsa-miR-548g	1.87065
hsa-miR-320d	115.6047
hsa-miR-1257	-2.077938
hsa-miR-525-5p	0.166069
hsa-miR-187*	145.3025
hsa-miR-922	-4.228578
hsa-miR-642a	-2.0195605
hsa-miR-518b	-0.744096
hsa-miR-518c	0.151932
hsa-miR-518f	-0.534875
hsa-miR-520a-3p	2.86069
hsa-miR-218-2*	-5.248702
hsa-miR-924	3.754217
hsa-miR-3065-5p	-3.47862
hsa-miR-509-3-5p	-3.60345
hsa-miR-23a	411.009
hsa-miR-1197	-1.99711
hsa-miR-125b	-3.83172
hsa-miR-188-3p	-3.037786
hsa-miR-3714	2.55655
hsa-miR-4286	50.9571
hsa-miR-3607-3p	-3.025858
hsa-miR-3658	-4.66662
hsa-miR-518f*	-2.071744
hsa-miR-3713	5.34908
hsa-miR-3654	-2.70986
hsa-miR-3655	1.603365
hsa-miR-3656	2919.25
hsa-miR-134	470.019
hsa-miR-3650	12.8941
hsa-miR-92a-2*	-0.52698773
hsa-miR-3652	96.9818
hsa-miR-3653	-2.477734
hsa-miR-10a*	-2.8377799
hsa-miR-381	-0.3043349
hsa-miR-382	20.68504
hsa-miR-3129	0.06343
hsa-miR-384	-0.509612
hsa-miR-3667-3p	-1.510082
hsa-miR-365*	-2.82104
hsa-miR-3122	-3.84663
hsa-miR-3123	-3.61727
hsa-miR-3120	-3.71285
hsa-miR-3121	-4.39641
hsa-miR-425	31.2568
hsa-miR-3127	7.83826
hsa-miR-3124	-5.2953
hsa-miR-3125	2.770453
hsa-miR-200c*	0.8254426
hsa-miR-3184	-3.3604
hsa-miR-551b*	-0.016992
hsa-miR-596	-3.403156
hsa-miR-323b-5p	2.883564
hsa-miR-151-3p	-1.0225851
hsa-miR-130a*	1.448007
hsa-miR-30d*	-0.9889583
hsa-miR-888*	-2.923356
hsa-miR-3647-3p	31.56702
hsa-miR-944	-0.3232636
hsa-miR-3616-5p	-2.110457
hsa-miR-942	0.08591
hsa-miR-943	-4.011001
hsa-miR-940	140.1936
hsa-miR-33b	-1.363856
hsa-miR-769-5p	1.48284
hsa-miR-3158	-3.66644
hsa-miR-489	-2.077637
hsa-miR-181c*	-2.849357
hsa-miR-339-3p	5.24583
hsa-miR-488	-0.894674
hsa-miR-150	1.793072
hsa-let-7f-2*	2.527581
hsa-miR-135a*	101.13863
hsa-miR-4263	-1.8509629
hsa-miR-105*	-0.7023286
hsa-miR-34a*	-1.935047
hsa-miR-2277-5p	-5.22316
hsa-miR-147b	-2.856243
hsa-miR-15a*	0.20586316
hsa-miR-24-2*	-6.20541
hsa-miR-588	-3.586585
hsa-miR-99a*	-1.261828
hsa-miR-520d-3p	8.48793
hsa-miR-519b-3p	0.021963
hsa-miR-330-3p	-5.1491
hsa-miR-559	-2.42208
hsa-miR-4257	8.39475
hsa-miR-1469	-2.798479
hsa-miR-29b	7.44404
hsa-miR-29c	73.1147
hsa-miR-29a	93.0826
hsa-miR-20a	144.5464
hsa-miR-939	176.8873
hsa-miR-20b	51.4477
hsa-miR-146b-5p	-1.177472
hsa-miR-3689a-3p	18.55015
hsa-miR-720	178.7382
hsa-miR-933	3.92024
hsa-miR-33a	-0.110524
hsa-miR-578	-1.1614037
hsa-miR-937	3.54528
hsa-miR-654-3p	-1.122286
hsa-miR-935	-3.829342
hsa-miR-934	-6.00202
hsa-miR-532-3p	-3.37662
hsa-miR-93*	-1.501855
hsa-miR-3680*	2.412666
hsa-miR-338-5p	8.53318
hsa-miR-505*	1.30640719
hsa-miR-27a*	-3.223919
hsa-miR-941	-5.14358
hsa-miR-515-3p	0.730005
hsa-miR-4303	-2.77333
hsa-miR-340*	0.098825
hsa-miR-487a	-3.48227
hsa-miR-298	-3.244143
hsa-miR-487b	-1.792016
hsa-miR-23b*	-0.074821
hsa-miR-4273	-2.98251
hsa-miR-376a*	1.007826
hsa-miR-625*	7.61765
hsa-miR-1470	6.93251
hsa-miR-1471	115.8359
hsa-miR-32	-0.9093128
hsa-miR-3944	-3.5306
hsa-miR-3908	-0.665988
hsa-miR-3909	-4.97612
hsa-miR-22*	-1.387007
hsa-miR-1227	1.0510758
hsa-miR-4272	-3.465296
hsa-miR-593	0.3113895
hsa-miR-4270	4580.67
hsa-miR-595	151.9067
hsa-miR-518a-3p	-0.167402
hsa-miR-597	-2.76265
hsa-miR-4274	36.6456
hsa-miR-612	-1.8699
